 -110.0 0.45 1.3 0.0E+0 -10.648731960507758 0.45
 -80.0 -0.225 1.3 0.0E+0 -7.635275860366714 -0.225
 -70.0 -0.45 1.2 0.0E+0 -6.630790493653032 -0.45
 -60.0 -0.65 1.1 0.0E+0 -5.626305126939352 -0.65
 -50.0 -0.75 0.86401 0.0E+0 -4.62181976022567 -0.75
 -40.0 -0.8 0.62803 0.0E+0 -3.617334393511989 -0.8
 -30.0 -0.8 0.39204 0.011378322458898445 -2.6128490267983077 -0.7791354152303082
 -20.0 -0.8 0.15606 0.16853630961617327 -1.6083636600846265 -0.6361460281740094
 -14.0 -0.99333 0.01445 0.9755301304051851 -1.0056724400564176 -0.5012790672763318
 -12.0 -0.8 0.01158 0.988150080603184 -0.8047753667136814 -0.40178809281167454
 -10.0 -0.6003 0.01011 0.9881665665621715 -0.603878293370945 -0.30148986234245633
 -6.0 -0.20089 8.03E-3 0.9881991994536985 -0.20208414668547253 -0.10089214019513555
 -4.0 -1.19E-3 8.0E-3 1.004933914042243 -1.1870733427362548E-3 -5.939018284601906E-4
 -2.0 0.19852 8.0E-3 0.9881005257281708 0.19971 0.09970558192102665
 0.0E+0 0.39822 8.0E-3 0.9881005257281708 0.40060707334273626 0.20000381237452796
 4.0 0.79763 8.62E-3 0.9881253763993262 0.8024012200282088 0.4006015345259203
 6.0 0.96833 9.81E-3 0.9309115247729682 1.003298293370945 0.4971604280318203
 8.0 1.13767 0.01103 0.8910803266306824 1.2041953667136813 0.5934207962822087
 10.0 1.278 0.014 0.8233842905415648 1.4050924400564175 0.6854937110071903
 12.0 1.416 0.02433 0.7708436178845385 1.6059895133991537 0.776907156428503
 13.0 1.416 0.03648 0.6754632261304355 1.7064380500705218 0.8115069561068753
 14.0 1.416 0.04863 0.5936717845531984 1.80688658674189 0.8448894330072717
 16.0 1.3767 0.08908 0.43049041294545975 2.0077836600846263 0.8996659489350346
 20.0 1.2981 0.17033 0.2189845736266192 2.409577806770099 0.9864589166206313
 24.0 1.21949 0.28207 0.10063169804732894 2.8113719534555712 1.0413718878547006
 26.0 1.18019 0.33793 0.06343828011543962 3.0122690267983074 1.0560935950028167
 30.0 1.10159 0.44967 0.018514418392012326 3.4140631734837807 1.0579682732457058
 40.0 1.1 0.64983 0.0E+0 4.418548540197462 1.1
 50.0 1.0 0.85 0.0E+0 5.423033906911143 1.0
 60.0 0.83 1.025 0.0E+0 6.427519273624824 0.83
 70.0 0.5533 1.2 0.0E+0 7.432004640338506 0.5533
 80.0 0.2767 1.3 0.0E+0 8.436490007052187 0.2767
 90.0 0.0E+0 1.3 0.0E+0 9.440975373765868 0.0E+0
