 -110.0 0.45 1.3 0.0E+0 -11.68792449120386 0.45
 -80.0 -0.225 1.3 0.0E+0 -8.3825399103139 -0.225
 -70.0 -0.45 1.2 0.0E+0 -7.280745050017246 -0.45
 -60.0 -0.65 1.1 0.0E+0 -6.1789501897205925 -0.65
 -50.0 -0.75 0.87655 0.0E+0 -5.077155329423938 -0.75
 -40.0 -0.8 0.65305 0.0E+0 -3.975360469127285 -0.8
 -30.0 -0.8 0.42959 3.0549981554605595E-3 -2.873565608830631 -0.7936458489701201
 -20.0 -0.54 0.20607 0.010844593368422162 -1.771770748533977 -0.5264954962573001
 -14.0 -0.77167 0.07202 0.44495569221802233 -1.1106938323559847 -0.49988884327184496
 -12.0 -0.81333 0.02728 0.8309317495403921 -0.8903348602966539 -0.4348687388497349
 -10.0 -0.64293 0.01012 0.9200947788694586 -0.6699758882373231 -0.33150128226460273
 -6.0 -0.22 7.16E-3 0.920067817803606 -0.22925794411866154 -0.1134354573020911
 -4.0 -8.53E-3 6.68E-3 0.917953210251827 -8.898972059330774E-3 -4.401878870636069E-3
 -2.0 0.20293 6.33E-3 0.920153240155307 0.21146 0.1046303676318064
 0.0E+0 0.4144 6.28E-3 0.920153240155307 0.4318189720593308 0.21366394493973603
 4.0 0.83733 6.85E-3 0.9201307953470599 0.8725369161779923 0.4317297699070506
 6.0 1.04 8.0E-3 0.9044009991604155 1.0928958882373231 0.5395858350696895
 8.0 1.232 0.011 0.8782299769697793 1.3132548602966538 0.6459735518543607
 10.0 1.40933 0.014 0.8413442347196501 1.5336138323559846 0.7502585465498172
 12.0 1.53467 0.017 0.7582829512755035 1.7539728044153153 0.8467020695931653
 13.0 1.58267 0.0315 0.7103567778094643 1.8641522904449807 0.8923280981985156
 14.0 1.58667 0.046 0.6287373240547883 1.9743317764746461 0.9301606232939948
 16.0 1.57333 0.0873 0.48076941665886213 2.194690748533977 0.9979955451512071
 20.0 1.34259 0.17 0.18276073465122244 2.6354086926526383 1.0534745547953545
 24.0 1.11184 0.282 0.0409658385324924 3.0761266367713 1.0279340741981775
 26.0 1.1 0.338 0.02412302534951212 3.296485608830631 1.0457043465538915
 30.0 1.1 0.45 7.2348669375832085E-3 3.7372035529492926 1.0807811372927114
 40.0 1.1 0.65 0.0E+0 4.838998413245946 1.1
 50.0 1.0 0.85 0.0E+0 5.9407932735426 1.0
 60.0 0.83 1.025 0.0E+0 7.042588133839254 0.83
 70.0 0.5533 1.2 0.0E+0 8.144382994135908 0.5533
 80.0 0.2767 1.3 0.0E+0 9.246177854432563 0.2767
 90.0 0.0E+0 1.3 0.0E+0 10.347972714729217 0.0E+0
