 -110.0 0.45 1.3 0.0E+0 -11.686790296562238 0.45
 -80.0 -0.225 1.3 0.0E+0 -8.381665214183839 -0.225
 -70.0 -0.45 1.2 0.0E+0 -7.279956853391039 -0.45
 -60.0 -0.65 1.1 0.0E+0 -6.1782484925982394 -0.65
 -50.0 -0.75 0.87702 0.0E+0 -5.076540131805439 -0.75
 -40.0 -0.8 0.65397 0.0E+0 -3.9748317710126395 -0.8
 -30.0 -0.8 0.43098 3.0639814409499674E-3 -2.8731234102198395 -0.7936284660846205
 -20.0 -0.525 0.20792 7.886050086340322E-3 -1.7714150494270395 -0.5150925780662541
 -14.0 -0.75417 0.07415 0.42024656482690914 -1.1103900329513596 -0.49595635935871112
 -12.0 -0.80833 0.0295 0.8207934212180678 -0.8900483607927997 -0.43404746312353043
 -10.0 -0.64333 0.01015 0.922020398513591 -0.6697066886342398 -0.33145555460097625
 -6.0 -0.22 7.1E-3 0.9219933590261205 -0.2290233443171199 -0.11334929138435286
 -4.0 -8.33E-3 6.65E-3 0.9198226310981442 -8.681672158559943E-3 -4.295494819784713E-3
 -2.0 0.20333 6.28E-3 0.9220789145027662 0.21166000000000001 0.10475697180366243
 0.0E+0 0.415 6.25E-3 0.9220789145027658 0.43200167215856 0.21381076721841404
 4.0 0.83833 6.83E-3 0.9220564615305703 0.8726850164756799 0.43191703043981033
 6.0 1.04 8.0E-3 0.9041789738845754 1.09302668863424 0.5396336518036321
 8.0 1.235 0.011 0.8824959215662593 1.3133683607928 0.6464267376814707
 10.0 1.41333 0.014 0.8462285886728895 1.5337100329513597 0.7508594893266985
 12.0 1.53667 0.017 0.7603333493912212 1.7540517051099198 0.8470347940889363
 13.0 1.58917 0.0315 0.7166845198186399 1.8642225411891997 0.893387693008193
 14.0 1.59167 0.046 0.6331772181919367 1.9743933772684798 0.9310465726288036
 16.0 1.58333 0.0873 0.48822530585461754 2.19473504942704 1.0000588444067208
 20.0 1.34537 0.17 0.18402363846992111 2.6354183937441595 1.0544309355718122
 24.0 1.1074 0.282 0.04000073129588005 3.0761017380612796 1.025369198734679
 26.0 1.1 0.338 0.024125322440038062 3.2964434102198394 1.0457000917112184
 30.0 1.1 0.45 7.236763682285542E-3 3.737126754536959 1.080776621832208
 40.0 1.1 0.65 0.0E+0 4.838835115329759 1.1
 50.0 1.0 0.85 0.0E+0 5.940543476122559 1.0
 60.0 0.83 1.025 0.0E+0 7.042251836915359 0.83
 70.0 0.5533 1.2 0.0E+0 8.143960197708159 0.5533
 80.0 0.2767 1.3 0.0E+0 9.245668558500958 0.2767
 90.0 0.0E+0 1.3 0.0E+0 10.347376919293758 0.0E+0
